0,0.00329072416244686,0
3.7532506618045e-05,0.0032909382087782,0
7.50601306054282e-05,0.00329158031992679,0
0.000112577989966672,0.00329265041235992,0
0.000150081203976588,0.00329414834686851,0
0.00018756489381521,0.00329607392858518,0
0.000225024183202485,0.00329842690700963,0
0.000262454199032634,0.00330120697604121,0
0.000299850072008095,0.00330441377401875,0
0.000337206937272975,0.0033080468837676,0
0.00037451993504592,0.00331210583265391,0
0.000411784211252332,0.00331659009264612,0
0.000448994918155836,0.00332149908038364,0
0.000486147214988925,0.00332683215725273,0
0.000523236268582699,0.00333258862946961,0
0.00056025725399562,0.00333876774817068,0
0.000597205355141184,0.00334536870950996,0
0.000634075765414456,0.00335239065476367,0
0.000670863688317361,0.00335983267044193,0
0.000707564338082668,0.00336769378840758,0
0.000744172940296567,0.00337597298600216,0
0.000780684732519782,0.00338466918617892,0
0.000817094964907117,0.00339378125764296,0
0.00085339890082537,0.00340330801499838,0
0.00088959181746952,0.00341324821890248,0
0.000925669006477124,0.00342360057622703,0
0.00096162577454083,0.00343436374022645,0
0.000997457444018934,0.00344553631071303,0
0.0010331593535439,0.00345711683423906,0
0.00106872685862874,0.00346910380428596,0
0.00110415533227126,0.0034814956614602,0
0.00113944016555595,0.00349429079369622,0
0.00117457676825358,0.0035074875364661,0
0.00120956056941835,0.00352108417299611,0
0.00124438701798251,0.00353507893449009,0
0.00127905158334844,0.00354947000035948,0
0.00131354975597799,0.00356425549846022,0
0.00134787704797919,0.00357943350533628,0
0.00138202899369005,0.00359500204646987,0
0.00141600115025949,0.00361095909653833,0
0.00144978909822533,0.00362730257967758,0
0.00148338844208923,0.00364403036975222,0
0.00151679481088849,0.00366114029063203,0
0.00155000385876466,0.00367863011647517,0
0.00158301126552894,0.00369649757201767,0
0.00161581273722413,0.00371474033286944,0
0.0016484040066833,0.00373335602581666,0
0.00168078083408487,0.00375234222913051,0
0.00171293900750417,0.00377169647288219,0
0.00174487434346141,0.00379141623926429,0
0.00177658268746584,0.00381149896291826,0
0.0018080599145563,0.00383194203126822,0
0.00183930192983778,0.00385274278486075,0
0.00187030466901414,0.00387389851771094,0
0.00190106409891683,0.00389540647765434,0
0.0019315762180296,0.00391726386670505,0
0.00196183705700901,0.00393946784141966,0
0.00199184267920087,0.00396201551326722,0
0.00202158918115229,0.00398490394900494,0
0.00205107269311953,0.00400813017105984,0
0.0020802893795714,0.00403169115791604,0
0.00210923543968826,0.00405558384450791,0
0.0021379071078564,0.00407980512261872,0
0.00216630065415798,0.00410435184128508,0
0.00219441238485625,0.00412922080720677,0
0.00222223864287601,0.0041544087851622,0
0.00585327389503877,0.00744117611916453,0
0.00720989267786233,0.00864130522686275,0
0.00840284156144102,0.00967263045540289,0
0.00954881930343824,0.010640730582502,0
0.0106930894179944,0.011585235192565,0
0.0118600022993162,0.0125262597370301,0
0.0130654978733325,0.0134759128149743,0
0.0143215679499276,0.0144423955051803,0
0.0156382103279711,0.0154317840967881,0
0.0170244124887573,0.0164489137853727,0
0.0184887031375508,0.0174978599524909,0
0.0200394913368547,0.0185822197919562,0
0.0216852936194855,0.0197052867963749,0
0.0234348991319202,0.0208701640560654,0
0.025297499615583,0.0220798407816152,0
0.0272827995056433,0.0233372457428069,0
0.0294011153720385,0.0246452856539805,0
0.0316634705991611,0.0260068733893194,0
0.0340816893069214,0.0274249490850455,0
0.0366684924140372,0.0289024960832472,0
0.03943759809931,0.0304425529824964,0
0.0424038285465169,0.0320482226136423,0
0.0455832246614356,0.033722678459038,0
0.0489931703667901,0.0354691688236052,0
0.0526525280782908,0.0372910189125212,0
0.0565817870223594,0.0391916308516388,0
0.0608032261620698,0.04117448158929,0
0.0653410936461926,0.0432431185326572,0
0.0702218048844395,0.0454011526919368,0
0.0754741615800256,0.0476522490262533,0
0.08112959432031,0.0500001136028376,0
0.0872224316409454,0.0524484770920631,0
0.0937901988434296,0.0550010740224353,0
0.100873950266365,0.057661617108478,0
0.108518639194653,0.0604337658374081,0
0.116773530147382,0.0633210883539619,0
0.125692658925152,0.0663270155127132,0
0.135335346533818,0.0694547857690435,0
0.145766773949263,0.0727073793481915,0
0.157058625664595,0.0760874398601347,0
0.169289811088153,0.0795971812089081,0
0.18254727416251,0.0832382772693867,0
0.196926903080586,0.0870117313618548,0
0.212534553719389,0.0909177220321044,0
0.229487202435594,0.0949554210270263,0
0.247914246218542,0.0991227786243358,0
0.267958970932545,0.103416270608086,0
0.28978021156998,0.10783060015236,0
0.313554232160716,0.11235834665183,0
0.3394768573391,0.116989552080795,0
0.367765892673019,0.121711233724796,0
0.398663876849624,0.126506810053547,0
0.432441215856195,0.131355424021202,0
0.469399757593474,0.136231145104795,0
0.509876875155095,0.141102027820355,0
0.554250138593726,0.145929000161532,0
0.602942668727502,0.150664550231669,0
0.656429282850646,0.155251173095319,0
0.715243561625173,0.159619532322781,0
0.779985989587228,0.163686281549287,0
0.851333349386205,0.167351480257128,0
0.93004958304933,0.170495524465151,0
1.01699837341218,0.17297549651637,0
1.11315774683587,0.174620817993086,0
1.21963705624914,0.175228065086273,0
